datetime,date,time,timeframe,strategy,spot_open,spot_high,spot_low,spot_close,fut_open,fut_high,fut_low,fut_close,vwap,ema_fast,ema_slow,rsi,fut_vs_vwap,prev_fut_vs_vwap,vwap_cross,min_body_required,ema_crossover,spot_vs_ema,candle_color,candle_body,rsi_zone,signal,entry_conditions_met,search_atm_strike,search_option_type,search_spot_price,search_capital,search_max_cost,search_min_price,search_max_price,expiry_used,strikes_tried,strike_1_price,strike_1_cost,strike_1_status,strike_2_price,strike_2_cost,strike_2_status,strike_3_price,strike_3_cost,strike_3_status,strike_4_price,strike_4_cost,strike_4_status,failure_reason,pending_strike,pending_strike_type,expected_entry_price,has_position,position_type,position_strike,position_expiry,signal_time,entry_delay,entry_slippage,entry_price,current_price,pnl_points,pnl_rupees,pnl_pct,peak_price,drop_from_peak,trailing_active,hold_minutes,exit_signal,exit_trigger_reason,exit_reason,exit_price,exit_slippage,pnl_gross,transaction_cost,pnl_net,action,action_details,capital,daily_pnl,daily_trades,consecutive_losses,in_cooldown,cache_hits,cache_misses
2025-11-24 13:45:00,2025-11-24,13:45:00,5min,B,26088.35,26090.05,26079.0,26080.7,26104.0,26108.0,26097.5,26102.9,26114.72,26081.16,26081.62,48.05,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,7.65,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 13:50:00,2025-11-24,13:50:00,5min,B,26081.8,26086.15,26074.5,26076.95,26095.6,26105.2,26090.0,26092.4,26114.37,26079.76,26080.96,46.36,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,4.85,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 13:55:00,2025-11-24,13:55:00,5min,B,26077.9,26083.25,26069.0,26069.55,26091.7,26099.0,26085.0,26085.0,26114.1,26076.36,26079.33,43.14,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,8.35,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 14:00:00,2025-11-24,14:00:00,5min,B,26069.9,26072.95,26049.4,26050.75,26086.1,26090.0,26070.0,26071.0,26113.45,26067.82,26075.24,36.26,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,19.15,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 14:05:00,2025-11-24,14:05:00,5min,B,26051.2,26053.05,26035.1,26035.6,26071.7,26079.0,26058.1,26063.8,26112.44,26057.08,26069.58,31.85,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,15.6,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 14:10:00,2025-11-24,14:10:00,5min,B,26036.2,26058.35,26036.2,26057.15,26062.2,26075.0,26059.1,26073.8,26111.08,26057.1,26067.81,42.55,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,20.95,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 14:15:00,2025-11-24,14:15:00,5min,B,26054.65,26060.05,26039.55,26039.55,26068.8,26071.8,26041.6,26041.6,26107.78,26051.25,26063.77,37.39,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,15.1,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 14:20:00,2025-11-24,14:20:00,5min,B,26040.5,26040.9,26026.0,26026.55,26042.1,26050.2,26032.0,26040.6,26106.26,26043.02,26058.45,34.1,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,13.95,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 14:25:00,2025-11-24,14:25:00,5min,B,26027.75,26039.1,26026.15,26026.15,26041.2,26050.7,26031.2,26037.2,26105.1,26037.4,26053.84,34.0,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,1.6,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 14:30:00,2025-11-24,14:30:00,5min,B,26027.3,26040.75,26026.0,26026.15,26038.0,26045.0,26033.2,26034.5,26103.89,26033.65,26049.88,34.0,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,1.15,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 14:35:00,2025-11-24,14:35:00,5min,B,26026.8,26033.75,26018.95,26023.6,26034.2,26050.0,26030.3,26033.9,26102.5,26030.3,26046.13,33.28,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,3.2,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 14:40:00,2025-11-24,14:40:00,5min,B,26024.15,26036.85,26023.35,26025.7,26035.0,26050.0,26034.9,26043.6,26101.68,26028.77,26043.21,34.51,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,GREEN,1.55,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 14:45:00,2025-11-24,14:45:00,5min,B,26027.1,26038.9,26026.2,26029.65,26047.8,26059.2,26039.7,26039.7,26100.79,26029.06,26041.27,36.85,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,2.55,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 14:50:00,2025-11-24,14:50:00,5min,B,26030.2,26039.05,26015.95,26019.75,26041.2,26055.4,26036.7,26043.1,26099.33,26025.96,26038.2,33.6,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,10.45,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 14:55:00,2025-11-24,14:55:00,5min,B,26020.65,26043.45,26019.85,26039.05,26042.5,26050.0,26038.6,26050.0,26098.42,26030.32,26038.32,43.97,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,18.4,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 15:00:00,2025-11-24,15:00:00,5min,B,26039.8,26057.75,25977.2,25977.2,26049.0,26065.0,25991.9,25991.9,26095.67,26012.61,26029.59,28.57,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,62.6,OVERSOLD,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 15:05:00,2025-11-24,15:05:00,5min,B,25977.45,25977.45,25955.35,25964.55,25990.3,26006.3,25985.0,26001.1,26091.83,25996.59,26020.3,26.53,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,12.9,OVERSOLD,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 15:10:00,2025-11-24,15:10:00,5min,B,25964.9,25968.1,25952.55,25954.4,26003.0,26004.0,25982.8,25988.7,26088.25,25982.53,26010.88,24.98,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,10.5,OVERSOLD,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 15:15:00,2025-11-24,15:15:00,5min,B,25954.55,25960.65,25948.8,25950.95,25990.0,25999.0,25987.0,25990.0,26085.3,25972.0,26002.32,24.46,BELOW,,,,BEARISH,BELOW,RED,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_MARKET_CLOSING,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 15:20:00,2025-11-24,15:20:00,5min,B,25951.4,25952.1,25928.0,25930.9,25995.0,25995.9,25975.1,25978.2,26081.99,25958.3,25992.12,21.63,BELOW,,,,BEARISH,BELOW,RED,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_MARKET_CLOSING,,10462.52,462.52,2,0,FALSE,1,0
2025-11-24 15:25:00,2025-11-24,15:25:00,5min,B,25930.8,25952.25,25913.0,25943.35,25984.2,25987.3,25960.0,25962.1,26078.03,25953.32,25985.15,27.26,BELOW,,,,BEARISH,BELOW,GREEN,12.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NOT_MARKET_HOURS,,10462.52,462.52,2,0,FALSE,,
2025-11-24 15:30:00,2025-11-24,15:30:00,5min,B,25946.9,25946.9,25946.9,25946.9,25962.1,25962.1,25962.1,25962.1,26078.03,25951.18,25979.69,28.82,BELOW,,,,BEARISH,BELOW,RED,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NOT_MARKET_HOURS,,10462.52,462.52,2,0,FALSE,,
2025-11-25 09:15:00,2025-11-25,09:15:00,5min,B,25997.6,25997.6,25924.55,25965.0,25961.0,26002.0,25939.2,25970.8,25959.55,25955.79,25977.59,36.36,ABOVE,,,,BEARISH,ABOVE,RED,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NOT_MARKET_HOURS,,10462.52,0.0,0,0,FALSE,,
2025-11-25 09:20:00,2025-11-25,09:20:00,5min,B,25963.75,25968.75,25942.55,25955.85,25967.0,25972.2,25941.9,25962.0,25958.48,25955.81,25974.48,34.38,ABOVE,ABOVE,NO_CROSS,,BEARISH,ABOVE,RED,7.9,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,0.0,0,0,FALSE,1,0
2025-11-25 09:25:00,2025-11-25,09:25:00,5min,B,25955.1,25969.15,25946.45,25955.2,25956.3,25970.0,25948.0,25959.7,25958.44,25955.6,25971.73,34.23,ABOVE,ABOVE,NO_CROSS,,BEARISH,BELOW,GREEN,0.1,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,0.0,0,0,FALSE,1,0
2025-11-25 09:30:00,2025-11-25,09:30:00,5min,B,25954.85,25979.6,25953.8,25977.55,25959.0,25985.0,25952.0,25985.0,25959.62,25962.92,25972.56,43.0,ABOVE,ABOVE,NO_CROSS,,BEARISH,ABOVE,GREEN,22.7,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,0.0,0,0,FALSE,1,0
2025-11-25 09:35:00,2025-11-25,09:35:00,5min,B,25979.4,25980.65,25960.95,25969.5,25982.0,25988.0,25962.0,25971.0,25961.68,25965.11,25972.12,40.88,ABOVE,ABOVE,NO_CROSS,,BEARISH,ABOVE,RED,9.9,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,0.0,0,0,FALSE,1,0
2025-11-25 09:40:00,2025-11-25,09:40:00,5min,B,25969.4,25978.7,25968.25,25969.1,25974.3,25982.0,25968.0,25970.9,25963.15,25966.44,25971.69,40.78,ABOVE,ABOVE,NO_CROSS,,BEARISH,ABOVE,RED,0.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,10462.52,0.0,0,0,FALSE,1,0
2025-11-25 09:45:00,2025-11-25,09:45:00,5min,B,25969.0,25975.8,25961.05,25961.15,25968.0,25978.7,25961.1,25961.1,25963.67,25964.68,25970.19,38.61,BELOW,ABOVE,CROSSED_BELOW,,BEARISH,BELOW,RED,7.85,NEUTRAL,BUY_PE,TRUE,25950,PE,25961.15,10000.0,9500.0,30.0,200.0,2025-11-25,25950(ATM),42.35,3176.25,SELECTED,,,,,,,,,,,25950,ATM,42.35,FALSE,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_SIGNALED_BUY_PE,Entry pending next candle: ATM @ ~₹42.35,10462.52,0.0,0,0,FALSE,2,0
2025-11-25 09:50:00,2025-11-25,09:50:00,5min,B,25960.25,25988.1,25952.1,25983.9,25960.1,25996.8,25950.1,25992.6,25963.95,25971.09,25972.14,47.25,ABOVE,,,,BEARISH,ABOVE,GREEN,23.65,,,,25950,PE,25961.15,10000.0,9500.0,30.0,200.0,2025-11-25,25950(ATM),42.35,3176.25,SELECTED,,,,,,,,,,,,,,FALSE,PE,25950,2025-11-25,2025-11-25 09:45:00,300.0,0.5,50.15,,,,,,,,,,,,,,,,,ENTRY_PE,ATM @ ₹50.15 (slippage: 0.50),10462.52,0.0,0,0,FALSE,,
2025-11-25 09:55:00,2025-11-25,09:55:00,5min,B,25984.05,25990.6,25978.95,25988.4,25992.0,25999.0,25981.4,25998.5,25967.06,25976.86,25974.47,48.78,ABOVE,,,,BULLISH,ABOVE,GREEN,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,PE,25950,,,,,50.15,32.1,-18.05,-1353.75,-35.99,50.15,18.05,FALSE,5.0,,STOP_LOSS,,,,,,,EXIT_TRIGGERED_STOP_LOSS,Exit will execute next candle | PnL: ₹-1354,10462.52,0.0,1,0,FALSE,2,0
2025-11-25 10:00:00,2025-11-25,10:00:00,5min,B,25987.65,26000.1,25985.55,25989.9,25998.9,26010.0,25991.7,25997.6,25970.38,25981.2,25976.67,49.31,ABOVE,,,,BULLISH,ABOVE,GREEN,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,STOP_LOSS,28.15,-1.0,-1650.0,41.06,-1691.06,EXIT_STOP_LOSS,"Net PnL: ₹-1691 (Gross: ₹-1650, Costs: ₹41)",8771.460000000001,0.0,1,0,FALSE,,
2025-11-25 10:05:00,2025-11-25,10:05:00,5min,B,25988.65,26005.85,25988.65,26005.15,25998.8,26013.9,25997.1,26011.0,25972.6,25989.19,25980.74,54.47,ABOVE,,,,BULLISH,ABOVE,GREEN,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 10:10:00,2025-11-25,10:10:00,5min,B,26005.65,26025.25,26004.15,26018.6,26011.7,26034.0,26010.5,26030.0,25978.46,25998.99,25986.15,58.48,ABOVE,,,,BULLISH,ABOVE,GREEN,12.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 10:15:00,2025-11-25,10:15:00,5min,B,26019.35,26024.0,26013.0,26014.1,26032.0,26035.0,26018.2,26021.0,25980.89,26004.03,25990.14,56.68,ABOVE,,,,BULLISH,ABOVE,RED,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 10:20:00,2025-11-25,10:20:00,5min,B,26013.2,26019.95,26005.5,26015.2,26021.6,26031.0,26012.4,26029.0,25983.56,26007.75,25993.72,57.03,ABOVE,,,,BULLISH,ABOVE,GREEN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 10:25:00,2025-11-25,10:25:00,5min,B,26014.95,26020.25,26005.1,26010.55,26029.9,26029.9,26014.4,26021.6,25984.53,26008.68,25996.13,55.02,ABOVE,,,,BULLISH,ABOVE,RED,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 10:30:00,2025-11-25,10:30:00,5min,B,26010.85,26020.4,26001.15,26001.7,26021.1,26030.0,26010.0,26014.4,25985.48,26006.36,25996.92,51.31,ABOVE,,,,BULLISH,BELOW,RED,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 10:35:00,2025-11-25,10:35:00,5min,B,26001.9,26012.65,25992.45,26008.65,26014.3,26024.1,25997.6,26022.9,25986.32,26007.12,25998.6,53.93,ABOVE,,,,BULLISH,ABOVE,GREEN,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 10:40:00,2025-11-25,10:40:00,5min,B,26007.9,26009.75,25991.4,25991.4,26020.0,26020.1,25991.2,25995.0,25987.33,26001.88,25997.57,47.14,ABOVE,,,,BULLISH,BELOW,RED,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 10:45:00,2025-11-25,10:45:00,5min,B,25991.75,25991.9,25982.35,25984.5,25996.2,25998.9,25986.9,25990.5,25987.49,25996.09,25995.7,44.71,ABOVE,,,,BULLISH,BELOW,RED,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 10:50:00,2025-11-25,10:50:00,5min,B,25984.7,25990.55,25973.05,25975.25,25990.1,25997.9,25976.0,25979.6,25987.52,25989.14,25992.78,41.61,BELOW,,,,BEARISH,BELOW,RED,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 10:55:00,2025-11-25,10:55:00,5min,B,25975.45,25976.05,25938.45,25939.1,25979.2,25982.5,25937.0,25937.0,25985.25,25972.46,25985.11,32.23,BELOW,,,,BEARISH,BELOW,RED,36.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 11:00:00,2025-11-25,11:00:00,5min,B,25938.95,25939.9,25927.15,25934.9,25936.0,25936.4,25924.5,25934.0,25982.26,25959.94,25977.94,31.34,BELOW,,,,BEARISH,BELOW,RED,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 11:05:00,2025-11-25,11:05:00,5min,B,25934.9,25938.85,25931.05,25937.0,25932.4,25937.0,25927.1,25934.3,25977.14,25952.29,25972.09,32.34,BELOW,,,,BEARISH,BELOW,GREEN,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 11:10:00,2025-11-25,11:10:00,5min,B,25936.85,25945.35,25933.1,25945.2,25934.2,25949.8,25927.1,25943.6,25975.99,25949.93,25968.25,36.25,BELOW,,,,BEARISH,BELOW,GREEN,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 11:15:00,2025-11-25,11:15:00,5min,B,25945.25,25953.8,25944.45,25948.8,25944.0,25953.4,25937.4,25947.0,25974.98,25949.55,25965.47,37.94,BELOW,,,,BEARISH,BELOW,GREEN,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 11:20:00,2025-11-25,11:20:00,5min,B,25949.0,25953.2,25942.35,25950.25,25943.2,25948.4,25933.8,25945.0,25974.01,25949.79,25963.3,38.65,BELOW,,,,BEARISH,ABOVE,GREEN,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 11:25:00,2025-11-25,11:25:00,5min,B,25950.25,25964.8,25949.55,25962.8,25946.0,25965.0,25946.0,25959.9,25973.54,25954.12,25963.23,44.54,BELOW,,,,BEARISH,ABOVE,GREEN,12.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 11:30:00,2025-11-25,11:30:00,5min,B,25962.7,25966.35,25958.1,25965.2,25960.0,25967.9,25955.0,25965.0,25973.41,25957.82,25963.51,45.61,BELOW,,,,BEARISH,ABOVE,GREEN,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 11:35:00,2025-11-25,11:35:00,5min,B,25965.25,25968.65,25962.0,25966.9,25964.9,25972.0,25960.0,25968.5,25973.3,25960.84,25963.99,46.4,BELOW,,,,BEARISH,ABOVE,GREEN,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 11:40:00,2025-11-25,11:40:00,5min,B,25966.5,25969.8,25950.55,25952.15,25969.7,25975.0,25950.0,25950.0,25973.17,25957.95,25962.3,40.84,BELOW,,,,BEARISH,BELOW,RED,14.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 11:45:00,2025-11-25,11:45:00,5min,B,25952.0,25964.45,25950.65,25962.7,25952.5,25965.0,25946.5,25964.3,25973.01,25959.53,25962.36,45.84,BELOW,,,,BEARISH,ABOVE,GREEN,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 11:50:00,2025-11-25,11:50:00,5min,B,25963.55,25976.35,25962.35,25973.65,25963.6,25975.0,25963.6,25974.0,25972.97,25964.24,25963.97,50.52,ABOVE,,,,BULLISH,ABOVE,GREEN,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 11:55:00,2025-11-25,11:55:00,5min,B,25973.0,25994.75,25972.25,25987.45,25971.3,26005.1,25969.0,26000.0,25973.34,25971.97,25967.32,55.7,ABOVE,,,,BULLISH,ABOVE,GREEN,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
2025-11-25 12:00:00,2025-11-25,12:00:00,5min,B,25987.5,25990.7,25974.9,25975.75,26001.9,26002.8,25985.4,25985.4,25973.79,25973.23,25968.53,50.84,ABOVE,,,,BULLISH,ABOVE,RED,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_DAILY_LOSS_LIMIT,Daily loss ₹1691 >= ₹900,8771.46,-1691.06,1,1,FALSE,,
